,x,y,label
multivariate analysis,3.1345935,2.1377182,-1
obesity,4.502599,2.3929942,53
odds ratio,8.880696,5.1052375,-1
pathophysiology,3.3416193,3.923932,-1
prevalence,14.941958,7.1415076,-1
"pulmonary disease, chronic obstructive",5.036226,2.2973707,53
risk factor,0.6161327,-4.9548106,-1
smoking,8.834239,10.67041,-1
socioeconomics,-1.4768776,2.9783692,42
statistical model,4.160331,2.4925928,-1
vital capacity,3.453785,2.2103724,45
adult,14.246626,2.3291512,20
age factors,3.8704748,1.2465585,12
aged,4.0155253,3.8836517,4
asian continental ancestry group,1.2506402,6.702372,-1
body mass index,3.799281,2.2282844,-1
china,-1.9371238,-3.6364367,-1
female,1.1076311,13.492328,17
forced expiratory volume,4.5541553,2.0401776,53
health status,4.9963593,-3.4948964,-1
health surveys,9.303554,4.1591096,-1
housing,-1.7666745,9.616251,-1
humans,3.198147,2.9011037,3
incidence,8.938662,5.052317,-1
logistic models,2.9051387,4.2494326,-1
lung,4.631673,2.3136566,53
male,2.931561,4.0765195,18
middle aged,4.027854,1.2089821,12
multivariate analysis,3.1346965,2.138749,-1
obesity,4.499323,2.3991728,53
odds ratio,8.880984,5.1049757,-1
prevalence,14.941709,7.1412735,-1
"pulmonary disease, chronic obstructive",5.031753,2.2975047,53
risk factors,0.9775868,7.4201326,-1
smoking,8.8338,10.670851,-1
socioeconomic factors,-3.4075768,-1.5564373,-1
spirometry,4.7573705,2.0722837,53
surveys and questionnaires,3.192775,2.7300367,-1
vital capacity,3.4546275,2.2101212,45
drug carrier,2.9204118,4.4161334,44
fluorocarbon,4.346267,2.8598652,54
liquefied natural gas,9.76027,1.8517438,-1
nanoparticle,4.4010763,2.7159812,54
perflexane,-1.3329881,2.7294202,42
perflubutane,-1.3448373,2.7632723,42
perfluorooctyl bromide,4.2668524,2.7129328,54
perfluoropentane,-1.3519598,2.6576076,42
perfluorotripropylamine,-1.4397526,2.708507,42
phosphatidylcholine,4.41139,2.8807225,53
phosphatidylethanolamine,-1.4165262,2.7481601,42
ablation therapy,3.6154273,3.7212856,-1
acoustics,3.8528094,2.6443264,58
amalgamator,-1.3781531,2.6485918,42
artificial embolization,4.7020783,2.3702466,53
blood brain barrier,4.893019,2.4175904,53
blood vessel occlusion,4.933566,2.4720244,53
drug delivery system,2.957297,4.5870914,44
drug release,2.8877647,4.2974143,44
echography,-1.3443946,2.628253,42
emulsion,4.79348,2.1909184,53
gangrene,4.7671556,2.2451906,53
heat transfer,4.533428,2.8208692,-1
high intensity focused ultrasound,3.6208825,3.694137,-1
molecular imaging,3.4752188,2.7933476,58
molecularly targeted therapy,3.6155427,3.7212236,-1
nanoemulsion,-1.3552555,2.646045,42
nonhuman,10.332208,12.28357,-1
priority journal,6.026116,1.6190306,16
review,10.43619,4.1227365,-1
tissue injury,4.6870027,2.4367049,53
ultrasound therapy,3.615663,3.7212048,-1
vapor pressure,4.3302846,2.7279088,-1
vaporization,4.32166,2.844475,-1
radioisotope,-9.312692,2.0421743,-1
algorithm,1.722001,2.0665278,-1
analysis,2.818702,2.178029,56
ionizing radiation,3.874264,2.3184798,58
practice guideline,3.3714182,4.1723976,57
radiation exposure,3.951034,2.0936382,-1
radiation monitoring,3.664165,2.3175378,58
specimen handling,4.2507625,3.382551,-1
standards,3.2856963,4.0350604,-1
thailand,1.0441836,10.99165,-1
algorithms,1.7221985,2.066475,-1
background radiation,3.9296095,2.1979022,58
guidelines as topic,3.2399018,4.132516,-1
radiation exposure,3.963474,2.1065545,-1
radiation monitoring,3.6643515,2.3175395,58
radioisotopes,3.1403255,4.3642,47
specimen handling,4.249149,3.3836699,-1
thailand,1.0442395,10.991783,-1
radon,-1.3266313,2.8349297,13
rain,4.511514,2.6084538,54
air pollutant,2.1969383,17.387796,-1
natural gas,10.144212,-6.246597,11
radon,-1.3254925,2.835921,13
well water,6.939156,7.6528363,39
article,4.284142,1.3630601,22
environmental impact assessment,2.275848,5.417616,-1
environmental release,1.5425045,5.9720497,41
environmental temperature,7.151801,1.4010721,33
geology,3.5434139,4.3756285,47
indoor air pollution,12.145928,4.7599583,-1
pollution monitoring,6.5755715,-4.8069897,19
priority journal,6.0858107,1.5599802,16
radiation exposure,3.9670906,2.107178,-1
radiation protection,3.9083245,2.2743917,58
radioactive pollution,5.651779,4.1836467,-1
socioeconomics,-1.476913,2.9790566,42
statistical analysis,2.8435597,2.1623533,56
united states,3.2031546,7.013462,10
air pollutant,2.1913064,17.392353,-1
analysis,2.81437,2.1890619,56
geographic and geological phenomena,3.5647361,4.337628,47
housing,-1.7666682,9.616031,-1
indoor air pollution,12.144068,4.758969,-1
oil and gas field,-6.0028543,-2.1696136,-1
pennsylvania,7.324605,5.025974,-1
season,-5.047341,3.0991647,-1
statistics and numerical data,2.6860812,2.667576,-1
"air pollutants, radioactive",5.673028,4.0857143,-1
"air pollution, indoor",-1.4952139,-2.3968043,-1
geological phenomena,3.6050556,4.3348584,47
housing,-1.7659112,9.615351,-1
natural gas,10.195167,-6.232965,11
oil and gas fields,3.2750063,2.3140197,-1
pennsylvania,7.3233027,5.025058,-1
radon,-1.3257893,2.8356028,13
seasons,-5.047364,3.0991645,-1
socioeconomic factors,-3.384107,-1.5332148,-1
water wells,6.9219923,7.654685,39
hydraulic fracturing,4.389347,2.7490964,-1
public risks,2.2006707,5.2331257,46
risk assessment,-5.8282967,2.53752,25
risk management,9.989396,2.7211635,-1
social aspects,3.7156315,3.877553,-1
water pollution,2.0190582,-1.1713263,28
emerging technologies,3.1942382,3.046499,-1
induced seismicity,3.9530294,2.594464,58
perceptions of risks,4.0974803,3.5481756,-1
public opinions,3.9048965,3.8982031,-1
risk management practices,9.989071,2.7210577,-1
social science research,2.865482,4.225519,-1
unconventional gas,2.8337257,5.7577844,35
water contamination,2.0170832,-1.1623052,28
risk perception,4.098401,3.5468826,-1
adaptive management,3.6875305,4.0065274,57
attitudinal survey,3.1530046,2.6961918,-1
compensation system,3.5176823,3.0441222,58
gas industry,2.8786263,5.916503,35
hydraulic fracturing,4.389896,2.748139,-1
induced seismicity,3.934873,2.6105976,58
industrial development,3.7282307,4.0712266,-1
public attitude,3.902119,3.844412,-1
risk perception,4.0984044,3.5468922,-1
social security,3.765707,3.9006405,-1
theoretical study,7.7634854,2.36742,27
water pollution,2.058298,-1.2103548,28
united states,3.2377427,6.9604588,10
natural gas,10.08376,-6.135479,11
human,2.0432875,7.5584784,1
psychometry,-1.3967271,2.676705,42
public opinion,3.9022598,3.9012654,-1
risk assessment,-5.846151,2.5411558,25
stereotyping,4.844139,1.2343018,-1
united states,3.2428296,7.005017,10
humans,3.0911021,3.0235932,3
natural gas,10.156294,-6.202804,11
psychometrics,-1.3606172,2.616592,42
public opinion,3.9021957,3.9015522,-1
risk assessment,-5.8209233,2.53603,25
stereotyping,4.844089,1.2344384,-1
united states,3.199602,6.985295,10
malonaldehyde,-1.4638169,2.654278,42
adult,14.264093,2.3230896,20
adverse effects,1.331583,3.0164852,-1
chemical industry,2.9908137,1.3208258,-1
comparative study,7.7628245,2.368704,27
human,2.033167,7.438272,1
"infertility, male",3.7861464,3.9940753,-1
male,2.9103076,4.1010475,18
metabolism,6.0580287,2.953895,-1
occupational exposure,7.1567483,0.9843781,-1
pathology,2.4772742,5.3847113,-1
radiofrequency radiation,3.869452,2.3204818,58
spermatogenesis,4.356734,2.754795,53
spermatozoon count,4.3345075,2.797621,53
adult,14.298276,2.2861712,20
chemical industry,3.0131075,1.331296,-1
humans,3.1961994,2.8522727,3
"infertility, male",3.7861161,3.9943454,-1
male,2.850142,4.11063,18
malondialdehyde,-1.3349154,2.6798882,42
occupational exposure,7.16037,0.9877738,-1
radio waves,3.8531377,2.5861542,58
sperm count,4.337458,2.793934,53
spermatogenesis,4.3559527,2.7574596,53
blowouts,-1.4752995,2.727616,42
fuzzy logic,3.4124725,2.8409164,58
natural gas wells,7.448368,-0.37308198,32
oil well drilling,7.38221,4.614379,-1
oil wells,4.3798103,3.2974532,50
risk assessment,-5.824928,2.5429518,25
well completion,3.6173668,3.328835,-1
well workover,4.154773,3.1179097,50
consequence assessment,3.127227,3.4444852,-1
consequence modeling,3.3964305,2.6454298,-1
development wells,4.3943677,3.2753344,50
drilling industry,4.0016613,3.1041849,50
drilling operation,4.076607,3.081684,50
exploration wells,4.400396,3.2643971,50
"health , safety and environments",10.889336,10.832194,29
oil and gas well drilling,7.382226,4.614399,-1
well drilling,4.0779247,3.0833912,50
article,4.2461314,1.455588,22
blowout duration,-1.5800722,2.850846,42
blowout impact,1.5527068,5.971663,41
case study,5.5068235,0.45508546,-1
consequence modeling,3.3949163,2.644614,-1
controlled study,7.7585926,-1.5237435,21
delphi study,7.739163,2.366779,27
drilling blowout,4.0722885,3.086485,50
environmental impact,1.5036049,6.02248,41
failure criteria,3.1537855,3.0504282,58
flow rate,4.0073094,2.735602,58
fuzzy system,3.4297802,2.853997,58
health safety and environment consideration,10.879427,10.857672,29
heat,4.7137804,2.853445,-1
human,2.0505266,7.5328765,1
human criteria,1.9996411,7.5075955,1
impairment criteria,3.1151786,3.0275452,58
industry and industrial phenomena,3.016059,1.3319755,-1
iran,-1.0767376,-0.4487269,36
oil industry,2.0569174,3.0304043,-1
onshore drilling industry,4.0477233,3.092381,50
priority journal,6.1516333,1.5000647,16
probability,2.664905,3.1692975,-1
questionnaire,2.1647482,0.8062582,-1
risk assessment,-5.789666,2.5566483,25
risk factor,0.61472774,-4.953412,-1
smoke,0.42212528,1.6776551,28
statistical model,4.160551,2.492643,-1
uncertainty,2.6767976,2.8244374,-1
air pollutant,2.246627,17.337034,-1
dangerous goods,3.6922672,-1.7535127,-1
particulate matter,9.261827,-4.080865,-1
adverse effects,1.3318663,3.0166147,-1
air pollutant,2.2426615,17.341188,-1
air pollution,-0.33282423,-1.6425993,23
analysis,2.8165028,2.1820061,56
artificial intelligence,3.5329735,3.7837203,57
bayes theorem,1.68676,2.0738277,-1
chemically induced,2.9703858,-0.3392303,-1
chemistry,1.0507771,-2.7191458,-1
computer simulation,3.5185215,2.4887686,-1
dangerous goods,3.6922576,-1.7535404,-1
environmental exposure,4.0760083,2.2403235,0
environmental monitoring,6.543918,-4.8355503,19
government,4.708722,3.9421108,-1
human,1.9484049,7.5555677,1
particulate matter,9.266514,-4.0829597,-1
pharmacology,1.468786,6.1140137,-1
procedures,6.3729653,10.069862,-1
prospective study,7.7320385,0.5908424,-1
respiratory tract disease,4.571898,2.8631933,-1
statistical analysis,2.8345761,2.17182,56
statistical model,4.1601367,2.4927928,-1
united states,3.113148,7.067832,10
air pollutants,12.317056,10.810145,-1
air pollution,-0.32288203,-1.6554149,23
artificial intelligence,3.535236,3.7835438,57
bayes theorem,1.6669179,2.0815077,-1
computer simulation,3.5183382,2.4878356,-1
"data interpretation, statistical",2.9675102,2.7232409,-1
environmental exposure,4.0768466,2.2757525,0
environmental monitoring,6.6046085,-4.763316,19
hazardous substances,4.4330397,3.4389904,-1
humans,3.2323723,2.9472995,3
"models, statistical",4.129721,2.5242243,-1
particulate matter,9.296212,-4.083915,-1
prospective studies,7.731997,0.5908334,-1
respiratory tract diseases,4.570556,2.8644524,-1
united states,3.136444,6.975144,10
united states environmental protection agency,6.28084,-1.5992565,-1
natural gas,10.220822,-6.295969,11
consumer,3.6662676,4.2797775,57
employment,4.153313,4.262421,-1
environment,6.371561,1.3159409,-1
environmental monitoring,6.580328,-4.794681,19
fracking,-4.220731,11.979441,-1
health status,4.996355,-3.4948676,-1
human,1.9970119,7.4960723,1
pennsylvania,7.325201,5.026591,-1
perception,3.934102,3.7859354,-1
procedures,6.375826,10.073113,-1
publication,6.3693743,1.3488337,-1
socioeconomics,-1.4782858,2.978757,42
statistics and numerical data,2.6863678,2.6671436,-1
water pollution,2.0155308,-1.1605656,28
consumer participation,3.6653576,4.2277937,57
employment,4.1535454,4.2624803,-1
environment,6.3719716,1.3155841,-1
environmental monitoring,6.604784,-4.775941,19
health status,4.9967127,-3.4972491,-1
humans,3.2647622,2.9420862,3
hydraulic fracking,-5.6275187,10.4171095,6
natural gas,10.221235,-6.232142,11
newspapers as topic,4.333638,1.3374707,22
pennsylvania,7.322,5.024074,-1
perception,3.9343808,3.785539,-1
socioeconomic factors,-3.421726,-1.569947,-1
water pollution,2.015685,-1.1607745,28
calcium bromide,4.2705865,2.7087991,54
calcium chloride,4.2888174,2.7112727,54
bromide,4.2688556,2.7112203,54
calcium bromide,4.2804127,2.7039468,54
calcium chloride,4.2886753,2.7152889,54
calcium derivative,4.370595,2.8081596,54
soil pollutant,5.4334,4.0876513,-1
teratogenic agent,3.3141856,4.347054,44
water pollutant,2.0491898,-1.2536298,28
animal cell,4.3915315,2.67911,53
article,4.3346043,1.4213723,22
concentration response,4.036417,2.8966115,-1
controlled study,7.7625666,-1.536547,21
daphnia magna,-1.4480585,2.9210312,42
embryo,4.5087185,2.733865,53
embryotoxicity,-1.4034979,2.7174356,42
female,1.0900744,13.477644,17
immobilization,-1.4075125,2.6629486,42
newborn,11.994717,10.891463,15
nonhuman,10.332582,12.283254,-1
reproduction,9.066014,4.17806,-1
adverse effects,1.3315861,3.016661,-1
animal,7.419087,2.6659293,-1
croatia,4.2679305,1.4086417,-1
daphnia,-1.453658,2.9352603,42
dose response,4.0394087,2.9320781,-1
drug effects,2.8893528,4.286248,44
"growth, development and aging",2.8349984,4.2449512,52
ovum,4.3982244,2.7693272,53
reproduction,9.066008,4.178058,-1
soil pollutant,5.4325275,4.08689,-1
water pollutant,2.0483837,-1.2524303,28
cladocera,-1.4252476,2.6924334,42
daphnia,-1.4523528,2.9277618,42
daphnia magna,-1.4493644,2.9238567,42
animals,2.4825006,0.64199996,-1
bromides,-1.2157835,2.6520967,42
calcium chloride,4.288885,2.7154782,54
calcium compounds,4.306433,2.7487395,54
croatia,4.2679706,1.4085975,-1
daphnia,-1.4528384,2.9325318,42
"dose-response relationship, drug",4.039921,2.930714,-1
ovum,4.4090614,2.7639039,53
reproduction,9.0660095,4.1780605,-1
soil pollutants,5.4219384,4.078966,-1
teratogens,2.233209,4.46758,-1
"water pollutants, chemical",6.046665,4.27472,-1
"1,2,4 trimethylbenzene",-1.09735,2.7911923,42
acetaldehyde,4.190632,2.8195662,54
acetone,4.8819284,2.8175094,-1
acrolein derivative,4.2995872,2.8211155,54
alcohol,5.287122,4.7180085,-1
benzaldehyde,4.231666,2.798605,54
benzene,2.7308712,1.4186975,-1
benzo[a]pyrene,-1.3982725,2.606112,42
benzo[b]fluoranthene,-1.3251624,2.6725855,42
benz[a]anthracene,-1.4172618,2.618198,42
chrysene,-1.4156312,2.6959784,42
crotonaldehyde,-1.3493956,2.6942432,42
decane,-1.3385198,2.6138346,42
"dibenz[a,h]anthracene",3.1006796,4.52736,-1
dichloromethane,5.905864,2.3601105,-1
formaldehyde,2.7343082,1.4221426,-1
hydrocarbon,9.223542,3.6599023,-1
"indeno[1,2,3 cd]pyrene",-1.3860872,2.6441543,42
isoprene,4.13805,2.6362684,54
meta xylene,5.906324,2.3619287,-1
methane,7.9233217,4.9988184,8
naphthalene,4.0654283,2.674935,54
natural gas,10.184991,-6.225985,11
octane,-5.148244,3.3467395,13
ozone,1.3598319,-3.007566,-1
phenanthrene,-1.446611,2.7067397,42
propylene,4.3378305,2.7617638,54
silicon dioxide,13.230939,5.11744,7
volatile organic compound,3.8506076,4.0028005,-1
xylene,5.9063253,2.3619244,-1
air pollutant,2.2158,17.36797,-1
natural gas,10.23331,-6.164749,11
particulate matter,9.266,-4.0794916,-1
air pollutant,2.1997721,17.385193,-1
air pollution,-0.35179287,-1.6810677,23
article,4.2634807,1.3319474,22
asthma,9.313474,-4.94233,-1
building,4.112429,3.863436,-1
construction work,4.109715,3.3895988,-1
dust,5.56278,10.449015,-1
dust exposure,5.562782,10.449017,-1
exhaust gas,-2.2342565,-2.6999664,-1
explosion,4.176985,3.2009451,49
grating,3.6844459,2.5970898,58
health hazard,-2.303173,-0.8247009,-1
highway,3.5345685,3.5129678,-1
human,2.006853,7.4973526,1
industrial worker,3.775896,4.0660567,-1
ionizing radiation,3.8464634,2.3453755,58
lower respiratory tract,4.6168504,2.8157651,53
lung disease,4.7691946,2.4443247,53
occupational exposure,7.162916,0.9975197,-1
occupational lung disease,6.7828207,-2.8947272,-1
oil shale,-4.198469,2.219443,-1
particle size,4.368204,2.7629695,-1
particulate matter,9.261875,-4.0796356,-1
personal monitoring,3.3517303,2.997437,58
powder,4.363033,2.929868,-1
priority journal,6.1041746,1.544439,16
respiratory function,3.7006505,2.6155472,-1
sand,4.475312,4.550799,47
silicosis,4.7266693,2.3092787,53
united states,3.2365942,6.973472,10
upper respiratory tract,4.637819,2.7907512,53
adverse effects,1.3316789,3.0167577,-1
air pollutant,2.210121,17.37447,-1
analysis,2.7852738,2.2109473,56
environmental exposure,4.088331,2.2635272,0
environmental monitoring,6.5822906,-4.7936497,19
mining,8.275194,8.448985,-1
pathophysiology,3.3417945,3.9238384,-1
procedures,6.3757553,10.073188,-1
respiratory tract diseases,4.570906,2.864513,-1
time,4.1803637,3.4313803,58
toxicity,2.9821029,2.951569,-1
air pollutants,12.318507,10.808652,-1
environmental exposure,4.077233,2.2645133,0
environmental monitoring,6.577756,-4.8086157,19
extraction and processing industry,3.2581897,3.0912645,-1
humans,3.233493,2.8792324,3
natural gas,10.121883,-6.2053876,11
particulate matter,9.269437,-4.07998,-1
respiratory tract diseases,4.5709715,2.8642087,-1
time factors,5.1024466,2.264751,-1
complex networks,3.1736612,2.3299265,-1
fires,3.8687928,2.9858468,49
gases,11.055471,-2.2029703,32
geographic information systems,4.210122,3.4328244,-1
hazards,4.0333347,3.1455364,49
natural gas,10.240705,-6.269112,11
pipelines,6.961377,1.7808216,-1
risk analysis,3.214983,3.0761929,-1
risk assessment,-5.792704,2.5140603,25
urban planning,3.592739,3.2596796,-1
dynamic spreads,3.3825736,3.2094984,58
fire risk analysis,3.2245805,3.0781546,-1
fire spread simulation,3.8675654,2.9783154,49
quantitative risk analysis,3.2019203,3.0550022,-1
spatial analysis,2.8426468,2.6058478,-1
urban construction,4.1138425,3.3842146,-1
urban fire spread models,3.6744163,3.0935552,-1
urban fire spreads,3.666721,3.1037335,-1
natural gas pipelines,6.881884,1.8584977,-1
natural gas,10.119955,-6.234899,11
article,4.3285766,1.4035014,22
city planning,3.5558145,3.541694,-1
conceptual framework,3.159435,3.4573758,-1
construction work,4.108636,3.3885763,-1
controlled study,7.7656655,-1.51843,21
explosion,4.1770644,3.2008646,49
fire,3.8504417,2.995412,49
fire fighter,3.8715663,2.9850385,49
fire protection,3.8807857,2.967238,49
geographic information system,3.4647233,3.0677643,58
hazard assessment,2.0682433,5.035886,-1
model,3.4645917,2.6830325,-1
natural gas pipeline,6.8830647,1.8571386,-1
pipeline,6.924967,1.7997043,-1
quantitative analysis,3.2024305,3.036446,-1
risk assessment,-5.8579392,2.5759108,25
simulation,3.5182133,2.4883766,-1
