,x,y,label
organic foods,9.488528,4.7948895,6
traceability,5.0361586,5.2208443,4
authentication,5.026856,5.4237714,4
air purification,8.652302,5.3314686,6
electric power generation,8.847699,6.956167,6
engines,5.993353,1.8464411,1
fossil fuel deposits,7.695835,3.3672051,-1
fossil fuel power plants,8.898179,6.8231425,6
fossil fuels,7.6783237,3.3815732,-1
gas plants,8.838028,5.721756,6
hydrogen production,8.694793,7.1190753,6
hydrogen storage,8.883791,6.2542753,6
methane,11.084174,1.6546509,-1
natural gas,9.561456,8.6341305,2
natural gas transportation,9.55761,8.634414,2
natural gasoline plants,8.857141,5.718516,6
synthesis gas,8.856849,5.947083,6
turbines,8.877755,6.7353225,6
bio-hydrogen production,8.692568,7.1426554,6
commercial development,8.23436,6.5711117,6
electricity generation,8.939142,6.8192387,6
mobile applications,8.174123,6.774597,6
storage and transportations,8.775726,6.303833,6
thermal gasification,9.380767,5.7481203,6
transport infrastructure,8.16315,6.5785775,6
volatile hydrocarbons,9.521844,4.584291,6
natural gas vehicles,8.711066,6.323957,2
combustion,8.662963,5.974063,-1
combustion equipment,8.453997,6.423641,6
diesel engines,5.9982805,1.8565412,1
ecology,6.6895423,6.860413,5
ethanol fuels,9.423484,4.2058043,6
gasoline,11.051338,1.5287385,-1
greenhouse effect,7.7994156,3.077796,6
greenhouse gases,17.102108,6.0894237,-1
reviews,8.288472,8.887326,-1
bio-energy systems,8.656956,7.367643,6
emissions characteristics,7.613264,3.9710584,6
engine performance,6.030784,1.967402,1
information sources,8.157829,6.8155518,6
petroleum fuels,9.239068,5.892531,6
physicochemical property,7.923673,6.1056275,6
reciprocating internal combustion engines,7.843372,5.600821,-1
reference source,8.181781,6.7630095,6
biodiesel,24.039764,6.1945434,-1
alternative fuels,9.740207,1.7980386,-1
carbon dioxide,13.239496,8.738071,0
ecology,6.689509,6.8592677,5
efficiency,8.216834,8.532902,6
engine cylinders,8.477168,6.2131386,6
fuel injection,8.493988,6.0682216,6
gas emissions,6.3445363,1.3189517,-1
global warming,8.640401,8.615004,-1
hydrogen,10.886913,5.6313972,-1
hydrogen fuels,10.884826,5.631185,-1
ignition,8.226651,6.325745,6
internal combustion engines,7.8379693,5.59859,-1
mixtures,8.795085,5.652951,6
natural gas,9.557991,8.635492,2
natural gas vehicles,8.711235,6.324098,2
speed,8.229078,6.419051,6
carbon dioxide emissions,7.452727,3.2607682,6
combustion parameters,8.768077,6.1071596,-1
ecological indicators,7.790992,6.5644865,6
ecological parameters,7.7889194,6.591215,6
environmental restriction,7.6245956,6.5009513,6
experimental research,7.609024,7.232425,6
fuel injection systems,8.495285,6.0817204,6
numerical combustions,7.643764,7.0321155,6
gas fuel analysis,8.90063,5.9864135,6
amines,9.641184,4.6889334,6
cost effectiveness,8.134503,6.2871943,6
cost engineering,8.27104,6.5794992,6
crops,8.774226,5.6055274,6
cultivation,8.766051,5.6072993,6
fungi,8.585456,4.576261,6
genetic engineering,7.7915106,6.556922,6
irrigation,8.696373,5.2859716,6
nutrients,9.144228,4.9207883,6
osmosis,8.673237,5.2482963,6
salt removal,8.642065,5.3310237,6
aquaporins,5.1160297,5.2708917,4
arbuscular mycorrhizal fungi,8.582207,4.572128,6
compatible solutes,4.848777,5.22116,4
late embryogenesis abundant proteins,8.744492,5.0967355,6
nutrient uptake,9.213563,4.881323,6
physical and chemical properties,8.091771,6.110853,6
root hydraulic conductivity,8.369117,6.102514,6
soil salinity,8.732059,5.0377636,6
soils,8.815228,4.8521953,6
biodiesel,24.051565,6.208289,-1
brakes,8.435221,6.7028513,6
diesel engines,5.9975786,1.8555105,1
energy efficiency,8.222373,8.547979,6
exergy,5.006328,5.3382635,4
fatty acids,9.136447,4.8874526,6
fuel purification,8.88945,5.964217,6
hydrogen,10.887452,5.6332736,-1
hydrogen fuels,10.887113,5.631964,-1
liquid fuels,10.847987,5.6156363,-1
mixtures,8.794842,5.6518817,6
soybean oil,9.041752,5.6558666,6
brake specific fuel consumption,7.3002844,7.202627,-1
compressed natural gasses (cng),9.284812,7.288462,-1
diesel,8.913552,5.660137,-1
engine performance,6.036699,1.98508,1
fatty acid methyl ester,9.154136,4.8773704,6
gaseous fuel mixtures,8.936141,5.688776,6
hcng,4.9925504,5.234953,4
volumetric flow rate,8.216662,6.1711135,6
compressed natural gas,4.6303706,10.471613,-1
breeding,7.1611466,5.997897,6
cultivar,8.781942,5.455116,6
freezing tolerance,8.381397,5.350568,6
gene linkage disequilibrium,7.8899345,4.2690415,-1
gene mutation,8.383042,4.5427113,6
gene structure,7.402978,6.1003423,6
genetic distance,7.133146,6.14264,6
genetic variability,7.131611,6.1434364,6
germplasm,8.795246,5.4469924,6
human,8.364211,3.3662236,-1
landrace,4.9078183,5.1892757,4
nonhuman,-3.807785,18.462788,-1
pea,9.053613,5.6333065,6
single nucleotide polymorphism,7.1008487,5.5327673,6
spring,8.395558,5.2684994,6
wild type,7.732361,6.188193,6
winter,8.396372,5.269724,6
bayes theorem,5.120556,5.5473332,4
ecotype,5.021995,5.139814,4
gene frequency,8.5197935,4.737203,6
gene linkage disequilibrium,7.889927,4.269068,-1
genetics,9.16008,10.212215,-1
pea,9.059716,5.6369867,6
plant genome,8.740254,5.3768773,6
plant seed,8.81935,5.5948367,6
season,8.396477,5.2606816,6
bayes theorem,5.1445107,5.4796233,4
ecotype,5.010025,5.1592765,4
gene frequency,8.54536,4.7649355,6
"genome, plant",8.725194,5.383147,6
linkage disequilibrium,7.8898444,4.2692566,-1
peas,9.045552,5.629145,6
"polymorphism, single nucleotide",7.0964637,5.5358644,6
seasons,8.396943,5.2610817,6
seeds,8.823767,5.5629563,6
drainage,8.669946,5.19215,6
dune,5.148116,5.4958415,4
evapotranspiration,8.718561,5.04944,6
growing season,8.396481,5.2628527,6
precipitation (climatology),8.861333,4.6230335,-1
quantitative analysis,7.185905,6.962574,6
rhizosphere,5.0858107,5.2281785,4
seasonal variation,7.084053,6.122934,6
soil water,8.80618,4.950227,6
spatiotemporal analysis,7.5289865,6.8648896,6
two-dimensional modeling,7.7724705,6.9367714,6
water budget,8.599948,5.2926536,6
water content,8.623994,5.3293014,6
water flow,8.598017,5.284684,6
water storage,8.61214,5.3595896,6
china,7.1595526,2.0969915,3
horqin desert,4.9904766,5.4500575,4
carbon dioxide,13.2239895,8.705633,0
ecology,6.68841,6.8577533,5
engine cylinders,8.477023,6.22093,6
engines,5.954304,1.8062197,1
exhaust gas recirculation,9.371403,8.253649,-1
fuel consumption,7.29979,7.2043676,-1
fuels,9.239701,5.890053,6
gas emissions,6.3366184,1.3452545,-1
gas fuels,9.1608305,5.910925,6
gases,17.090906,6.0815744,-1
hydrogen,10.888319,5.632207,-1
mixtures,8.793884,5.6534514,6
natural gas,9.540425,8.671087,2
research laboratories,7.9990964,6.782152,6
exhaust gases,9.287719,8.342104,-1
brake specific fuel consumption,7.2998357,7.2036986,-1
ecological parameters,7.783896,6.5893607,6
exhaust gas recirculation systems,9.394065,8.232977,-1
experimental research,7.6082497,7.2340827,6
heavy duty engines,8.436741,6.0512705,6
heavy duty vehicles,8.459242,6.0636373,6
port fuel injections,8.494631,6.069322,6
six-cylinder engines,8.47299,6.1974444,6
natural gas vehicles,8.711421,6.324663,2
atmospheric temperature,8.311587,5.322181,6
automobiles,9.510029,7.837766,-1
diesel fuels,8.95342,5.639415,-1
dual fuel engines,6.144587,2.2056022,1
economic and social effects,7.5797505,6.5051546,6
environmental impact,7.928842,6.465479,6
exhaust gases,9.3474,8.279164,-1
fuel consumption,7.2997737,7.2044086,-1
fuel economy,8.906259,5.6087713,-1
fuels,9.239453,5.8897686,6
gas emissions,6.336766,1.3445822,-1
gases,17.093323,6.0830297,-1
natural gas,9.594388,8.627607,2
nitrogen,10.324295,4.117215,6
nitrogen oxides,10.276415,4.5467825,6
soot,7.5463,2.237432,-1
temperature,8.288899,5.361905,6
vehicles,8.678565,6.5427866,6
adaptability,5.109019,5.5608907,4
air temperature,8.312023,5.351228,6
analogy method,7.8466396,6.836746,6
comparative assessment,7.1981325,7.161246,6
harmful substances,7.703715,3.5134902,6
low ambient temperatures,8.282693,5.37954,6
mass emissions,6.28333,1.4135349,-1
soot emissions,7.5365953,2.2563555,-1
natural gas vehicles,8.711476,6.3247476,2
adaptive management,8.128773,6.5749516,6
air temperature,8.296755,5.365105,6
ambient air,9.215298,4.8418365,-1
assessment method,7.8506207,6.7591424,6
economic analysis,6.9913507,7.0194435,6
environmental impact assessment,7.878122,6.459319,6
exhaust emission,9.295918,8.3324585,-1
fuel consumption,7.2997804,7.2043962,-1
natural gas,9.61783,8.677273,2
numerical method,7.814817,6.8238053,6
soot,7.5623603,2.2746572,-1
traffic emission,8.141279,6.3295126,6
aquaporin,5.138951,5.146508,4
aquaporin 1,6.6687174,4.2643533,-1
aquaporin 10a,5.1164246,5.568112,4
aquaporin 10b,5.1188464,5.457407,4
aquaporin 12,6.6397324,4.2444963,4
aquaporin 14,6.6546626,4.2594748,-1
aquaporin 15,6.653398,4.259284,-1
aquaporin 1aa,5.1288004,5.121685,4
aquaporin 1ab,4.909521,5.1910405,4
aquaporin 2,6.6621466,4.2621064,-1
aquaporin 3,6.662895,4.2634706,-1
aquaporin 3a,5.0996466,5.52691,4
aquaporin 3b,5.119337,5.6064696,4
aquaporin 4,6.654254,4.2572956,-1
aquaporin 4a,5.0980115,5.575974,4
aquaporin 4b,5.1203117,5.5801945,4
aquaporin 5,6.6595287,4.2619276,-1
aquaporin 7,6.6571712,4.2606034,-1
aquaporin 8,6.656838,4.2605352,-1
aquaporin 8aa,5.171213,5.2478456,4
aquaporin 8ab,4.960349,5.1546392,4
aquaporin 8bb,5.000642,5.2136436,4
aquaporin 9,6.656955,4.261034,-1
aquaporin 9a,5.117004,5.546241,4
aquaporin 9b,5.084842,5.486038,4
unclassified drug,6.549109,3.2048774,-1
aquaporin,5.031574,5.162048,4
fish protein,8.7672205,5.1394367,6
isoprotein,5.0124197,5.13565,4
animal cell,7.9148774,6.148137,6
benthos,5.1606207,5.868695,4
cell activation,8.086039,5.872956,6
cell energy,8.12171,5.940387,6
detoxification,14.641029,6.2685847,-1
flagellum,8.528061,5.435429,6
gamete,8.659556,5.4196544,6
germ cell,8.08582,5.9093485,6
marine environment,7.6576214,6.052859,6
nonhuman,-3.7651129,18.434984,-1
organelle biogenesis,8.547401,5.1008515,6
pelagic species,7.9414015,5.994167,6
protein function,9.006623,4.9602075,6
protein localization,8.998776,5.0351024,6
protein processing,9.066577,4.9853053,6
species diversity,7.9297934,6.016391,6
spermatozoon,8.673223,5.387,6
spermatozoon motility,8.692058,5.4168854,6
teleost,7.699263,5.920667,6
adaptation,7.819182,5.3754916,6
animal,8.457408,11.162461,-1
aquatic species,7.93208,6.009983,6
classification,1.9684129,6.787874,-1
cypriniformes,5.0991693,5.2696905,4
female,7.778617,5.588133,-1
gene expression regulation,8.065845,3.7554328,6
genetics,9.150364,10.2117195,-1
"growth, development and aging",8.180256,6.3897753,6
male,7.7777815,5.5889707,-1
metabolism,14.660128,6.269831,-1
oocyte,8.652713,5.412298,6
osmotic pressure,8.360986,5.73577,6
oxidative stress,7.9268804,5.631082,6
perciformes,4.9167447,5.133827,4
phylogeny,5.450646,5.7029514,-1
salinity,8.72878,5.0583196,6
transport at the cellular level,8.286586,6.440711,6
"adaptation, physiological",7.8981133,5.5329075,6
animals,8.70418,6.82658,-1
aquaporins,4.9904857,5.332993,4
aquatic organisms,8.830141,5.368295,6
biological transport,8.272171,6.4564195,6
cypriniformes,5.0257764,5.2351847,4
female,7.766948,5.601963,-1
fish proteins,8.770102,5.1415215,6
gene expression regulation,8.0664625,3.7546055,6
male,7.776694,5.5902123,-1
oocytes,8.663275,5.4179635,6
osmotic pressure,8.361388,5.736749,6
oxidative stress,7.954883,5.673225,6
perciformes,4.9152656,5.3392587,4
phylogeny,5.4504604,5.703215,-1
protein isoforms,8.897691,5.0502386,6
salinity,8.727656,5.0529685,6
spermatozoa,8.688966,5.4186206,6
ethnic group,7.7942367,6.475499,6
indigenous knowledge,7.947052,6.6685476,6
local participation,7.8753176,6.535361,6
perception,8.096702,6.196912,6
river basin,8.410871,4.999055,6
sustainability,10.172196,2.6162295,-1
traditional knowledge,7.9113064,6.664963,6
water management,8.636967,5.571176,6
water resource,8.633874,5.552454,6
viet nam,7.0212536,2.5931685,3
cost engineering,8.29353,6.557426,6
electric power transmission networks,8.786196,6.9341903,6
electric vehicles,9.62414,7.8604336,-1
life cycle,4.683802,9.295429,-1
risk assessment,8.14077,6.200942,6
supply chains,8.933345,7.5109634,6
idef0,5.298468,5.244202,4
infrastructure,8.121391,6.5870786,6
risk indicators,8.149921,6.147466,6
risk-based,8.196106,6.251714,6
smart grid,8.833136,7.0026793,6
smart power grids,8.864802,7.0139446,6
benchmarking,7.2593703,6.961677,6
carbon fibers,8.745856,5.9125476,6
criticality (nuclear fission),8.780223,4.7062583,-1
decision making,7.689931,7.314724,6
fibers,8.758899,5.932225,6
geology,6.697023,6.695783,-1
global warming,8.6412735,8.616401,-1
recycling,8.599267,5.851026,6
risk assessment,8.141578,6.2003884,6
social aspects,7.7482433,6.5308104,6
criticality assessment,8.08955,6.2571483,6
environmental aspects,7.892413,6.494124,6
impact assessments,7.8757563,6.470972,6
literature reviews,8.020757,8.939143,-1
multiple indicators,7.9635997,6.5201716,6
potential benefits,7.9222636,6.5510426,6
sustainability assessment,7.8695235,6.460674,6
sustainability performance,7.7555814,6.5961843,6
sustainable development,9.0067,6.083362,-1
assessment method,7.8489337,6.7562037,6
carbon fiber,8.7330475,5.919518,6
decision making,7.690118,7.3143053,6
environmental impact assessment,7.878712,6.459312,6
environmental risk,7.864424,6.415888,6
global warming,8.6375,8.609111,-1
literature review,8.020648,8.93916,-1
recycling,8.59936,5.850699,6
resource assessment,7.878203,6.465258,6
socioeconomic indicator,7.87696,6.415831,6
sustainability,10.188819,2.5995996,-1
toxicity,8.170501,5.2872186,6
crashworthiness,4.9434896,5.0983667,4
elasticity,8.863505,5.001655,6
fleet operations,8.293223,6.472992,6
gas emissions,6.3281746,1.3365616,-1
population statistics,7.402381,6.6361547,6
urban transportation,7.9281445,6.143777,6
vehicles,8.6630535,6.5245824,6
built environment,7.659017,6.076624,6
fuel consumption rates,7.3001776,7.2045927,-1
neighborhood typologies,7.5773087,6.0923223,6
ordinary least squares,5.0369477,5.406977,4
simultaneous equation modeling,7.6518545,7.052253,6
technological improvements,8.137567,6.5550833,6
travel behaviors,8.348169,5.619159,6
vehicle technology,8.443197,6.7511806,6
greenhouse gases,17.164038,6.145354,-1
emission inventory,10.00511,6.5769315,-1
environmental factor,7.8845963,6.4373655,6
fuel consumption,7.299775,7.204467,-1
greenhouse gas,8.35796,0.9936309,-1
innovation,8.230043,6.2289295,6
least squares method,7.7972713,6.868648,6
traffic emission,8.141572,6.329899,6
travel behavior,8.346318,5.671954,6
urban area,7.580064,6.096928,6
canada,6.7729583,2.7603395,3
quebec [canada],6.8563247,2.8447614,3
quebec [quebec (prv)],6.8412213,2.8721068,3
binary mixtures,8.810502,5.635149,6
combustion,8.648614,5.961002,-1
commercial vehicles,8.630514,6.455319,6
engines,5.9698663,1.8368663,1
fuels,9.239614,5.8867803,6
hydrogen,10.888451,5.6320148,-1
integrated circuits,8.061613,6.815144,6
internal combustion engines,7.868462,5.565694,-1
methane,11.084034,1.6554351,-1
mixtures,8.794698,5.6524916,6
propane,8.875234,6.3096166,6
timing circuits,8.140998,6.657078,6
trucks,8.648911,6.2612815,6
commercial trucks,8.645641,6.272007,6
fuel mixtures,8.897467,5.629559,6
ic engines,5.9997525,1.8715883,1
motor vehicle,8.349086,6.8080025,6
production of hydrogen,8.696203,7.121985,6
alternative fuels,9.74227,1.797247,-1
cloning,7.036807,6.5638204,5
dna sequences,7.142419,4.7050796,6
forestry,8.498675,6.379689,6
http,5.128327,5.167385,4
nucleic acids,9.045262,4.8961644,6
portals,8.140293,6.786016,6
scaffolds,5.239759,5.18445,4
genome assembly,8.502264,5.089029,6
genome sequences,8.495371,5.086307,6
inra 717-1b4,8.336459,6.2691345,6
next-generation sequencing,8.698559,6.805619,6
p. x canescens,4.7554693,5.1156507,4
poplars,4.967782,5.427585,4
genes,8.387371,4.56054,6
cholinergic receptor,8.534724,5.246876,6
acetylcholine,8.527541,5.283713,6
aldicarb,4.9878163,5.1490235,4
cholinesterase inhibitor,8.671077,5.1528025,6
levamisole,5.0431743,5.1463594,4
nicotine,6.5314164,2.8841043,-1
nicotinic agent,8.553653,5.199032,6
nicotinic receptor,8.547139,5.2040787,6
adaptive behavior,8.3850155,5.622264,6
adult,8.451976,5.2729106,-1
animal experiment,8.432791,11.132186,-1
article,-5.225922,4.533786,-1
caenorhabditis,5.2481875,5.116407,4
caenorhabditis briggsae,5.107933,5.2107577,4
caenorhabditis elegans,8.045714,2.4743147,-1
cholinergic system,8.243936,6.290142,6
cholinergic transmission,8.714879,6.9309793,6
controlled study,7.277992,12.640888,-1
heat stress,8.433282,5.809711,6
heat tolerance,8.423425,5.7739344,6
hyperthermia,5.589058,5.4212937,4
nonhuman,-3.7708197,18.438223,-1
synaptic transmission,8.715266,6.930245,6
temperature sensitivity,8.334482,5.407002,6
thermostability,5.1418276,5.2864084,4
velocity,8.203722,6.4040904,6
young adult,8.452872,5.271474,-1
animal,8.473953,11.162914,-1
animal behavior,8.295824,5.513676,6
caenorhabditis,5.033186,5.1561666,4
caenorhabditis elegans,8.024498,2.4347367,-1
drug effects,6.7801814,3.534395,-1
fever,8.12521,5.474098,6
heat shock response,8.407012,5.83581,6
pathophysiology,7.1691833,6.97492,5
physiology,7.2963758,7.1054554,-1
secretion (process),8.801825,4.684395,-1
swimming,8.609914,5.1951623,6
acetylcholine,8.559704,5.2503743,6
aldicarb,5.1171875,5.2497125,4
animals,8.745549,6.8677807,-1
"behavior, animal",8.322266,5.540127,6
caenorhabditis,5.048718,5.3268933,4
caenorhabditis elegans,8.023741,2.4358993,-1
cholinesterase inhibitors,8.71398,5.1392817,6
fever,8.12599,5.4695096,6
heat-shock response,8.3832,5.755933,6
levamisole,5.087653,5.1562943,4
nicotine,6.5313897,2.8845637,-1
nicotinic agonists,8.54545,5.2234516,6
"receptors, nicotinic",8.515093,5.24117,6
swimming,8.607611,5.1993737,6
synaptic transmission,8.716219,6.9335856,6
biodiversity,6.8302393,5.6351686,-1
economics,7.592054,6.972987,6
sustainable development,9.006239,6.0830083,-1
biodiversity loss,6.830087,5.635206,-1
collaborative learning,7.9888344,6.6920724,6
economic activities,7.787975,6.5242586,6
economic prosperity,7.7567096,6.530074,6
metropolitan regions,7.5933065,6.104102,6
resource consumption,8.613913,8.050575,6
urban sustainability,10.167369,2.6210492,-1
"vancouver , canada",6.825532,2.7530134,3
